Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6
File ID:,Type: 4,Manufacturer: 1,Serial Number: 3967827018,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,40,Offset,12,Offset,-73,
Calibration message,Calibration Factor,1,Accel Calibration Factor,1,Calibration Divisor,2048,Level Shift,32768,Offset,32,Offset,-36,Offset,-139,
Calibration message,Calibration Factor,1,Calibration Divisor,600,Level Shift,32768,Offset,180,Offset,180,Offset,-9,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,38,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,38,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,37,Offset,13,Offset,-71,
Calibration message,Calibration Factor,1,Calibration Divisor,600,Level Shift,32768,Offset,180,Offset,180,Offset,-9,
Accelerometer data:,Calibrated Accel X,[-0.991699][-0.993164][-0.994141][-0.993164][-0.988770][-0.988281][-0.988770][-0.988281][-0.990234][-0.991699][-0.993164][-0.995117][-0.995605][-0.996094][-0.999512][-1.005371][-1.007812][-1.008301][-1.013672][-1.012207][-1.001465][-0.983887][-0.943359][-0.925781][-0.975098][-1.014160][-0.974609][-0.856445][-0.886719][-1.041016],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097151.875000][-2097152.000000],Calibrated Accel Z,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.250000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.250000][-2097152.250000],
Gyroscope data:,Calibrated Gyro X,[0.060976][0.304878][0.548780][0.731707][0.853658][1.097561][0.914634][0.731707][0.670732][0.609756][0.548780][0.304878][0.243902][-0.060976][-0.243902][-0.243902][-0.304878][-0.426829][-0.548780][-0.487805][-0.365854][-0.365854][-0.426829][-0.548780][-0.304878][-0.243902][-0.121951][-0.121951][-0.121951][-0.121951],Calibrated Gyro Y,[9.817073][15.975609][20.914633][24.146341][25.914633][26.463413][25.853657][23.963413][20.975609][17.439024][13.292683][8.719512][4.085366][-0.609756][-4.939024][-8.292683][-11.036585][-13.170732][-14.085365][-13.902438][-12.804877][-11.097561][-8.536585][-5.792683][-2.865854][0.304878][3.170732][5.487805][7.256097][8.414634],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[-1.052246][-0.948242][-0.892090][-0.938477][-1.017090][-1.042480][-1.021973][-0.997070][-0.995117][-1.013184][-1.027832][-1.024902][-1.008301][-0.995605][-0.997559][-1.005371][-1.002441][-0.987793][-0.978516][-0.977539][-0.981934][-0.980469][-0.970703][-0.963379][-0.967773][-0.975098][-0.974609][-0.975098][-0.981934][-0.988281],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097152.250000][-2097152.250000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],
Gyroscope data:,Calibrated Gyro X,[-0.121951][-0.182927][-0.182927][-0.304878][-0.243902][-0.365854][-0.487805][-0.426829][-0.426829][-0.487805][-0.426829][-0.487805][-0.548780][-0.487805][-0.487805][-0.365854][-0.121951][0.182927][0.182927][0.060976][0.243902][0.365854][0.426829][0.304878][0.426829][0.548780][0.365854][0.365854][0.487805][0.304878],Calibrated Gyro Y,[8.963414][8.841463][8.231707][7.195122][5.792683][3.902439][1.890244][-0.121951][-2.134146][-3.719512][-4.939024][-5.914634][-6.280488][-6.036585][-5.426829][-4.573171][-3.292683][-1.890244][-0.487805][0.914634][2.073171][3.170732][3.963414][4.451220][4.573171][4.512195][4.146341][3.536585][2.865854][1.890244],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[-0.991699][-0.994141][-0.995605][-0.999023][-1.002441][-1.000000][-0.997070][-0.995605][-0.995605][-0.994141][-0.990723][-0.988281][-0.986816][-0.983398][-0.980957][-0.978027][-0.979004][-0.981445][-0.980957][-0.979980][-0.981934][-0.985352][-0.986816][-0.986328][-0.989258][-0.992188][-0.994629][-0.994629][-0.991699][-0.992188],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],
Gyroscope data:,Calibrated Gyro X,[0.182927][0.060976][0.060976][0.121951][-0.121951][-0.060976][-0.182927][-0.304878][-0.182927][-0.182927][-0.243902][-0.182927][-0.304878][-0.304878][-0.243902][-0.304878][-0.304878][-0.243902][-0.121951][-0.121951][-0.182927][-0.121951][-0.121951][-0.060976][-0.121951][-0.121951][-0.060976][-0.060976][0.000000][0.060976],Calibrated Gyro Y,[0.914634][0.182927][-0.792683][-1.585366][-2.134146][-2.317073][-2.317073][-2.073171][-1.768293][-1.402439][-0.609756][-0.121951][0.060976][0.731707][1.036585][1.219512][1.402439][1.158537][0.975610][0.792683][0.426829][0.121951][-0.243902][-0.548780][-0.792683][-1.097561][-1.158537][-1.036585][-0.975610][-0.792683],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[-0.993652][-0.993164][-0.991211][-0.988770][-0.988770][-0.989258][-0.988281][-0.984863][-0.983398][-0.984863][-0.984863][-0.985352][-0.985840][-0.987305][-0.989258][-0.989258][-0.987305][-0.987305][-0.990723][-0.991211][-0.990723][-0.989258][-0.989746][-0.992676][-0.989746][-0.984375][-0.984375][-0.986816][-0.987305][-0.985840],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],
Gyroscope data:,Calibrated Gyro X,[0.121951][0.182927][0.182927][0.304878][0.365854][0.426829][0.426829][0.243902][0.121951][0.121951][0.121951][0.000000][-0.060976][-0.060976][-0.121951][-0.243902][-0.182927][-0.182927][-0.365854][-0.426829][-0.548780][-0.548780][-0.487805][-0.487805][-0.548780][-0.548780][-0.609756][-0.548780][-0.548780][-0.487805],Calibrated Gyro Y,[-0.243902][0.243902][0.487805][1.036585][1.341463][1.524390][1.646341][1.585366][1.463415][1.402439][1.280488][0.914634][0.487805][0.365854][0.243902][-0.060976][-0.426829][-0.426829][-0.609756][-0.853658][-0.853658][-0.609756][-0.548780][-0.487805][-0.304878][-0.304878][-0.182927][-0.243902][-0.182927][-0.121951],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[-0.984375][-0.984863][-0.985840][-0.985840][-0.986816][-0.988281][-0.986816][-0.987793][-0.988770][-0.989258][-0.990234][-0.990234][-0.989746][-0.991211][-0.989746][-0.988770][-0.987305][-0.988770][-0.990723][-0.989746][-0.987793][-0.989258][-0.989746][-0.987793][-0.985840][-0.985352][-0.987305][-0.989746][-0.990234][-0.987793],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],
Gyroscope data:,Calibrated Gyro X,[-0.487805][-0.548780][-0.426829][-0.304878][-0.243902][-0.304878][-0.182927][-0.121951][-0.121951][0.000000][0.121951][0.182927][0.304878][0.243902][0.121951][0.304878][0.426829][0.182927][0.243902][0.182927][0.243902][0.243902][0.121951][0.000000][0.121951][0.121951][-0.121951][-0.304878][-0.243902][-0.182927],Calibrated Gyro Y,[-0.182927][-0.182927][-0.182927][-0.365854][-0.365854][-0.365854][-0.304878][-0.243902][-0.121951][0.000000][0.000000][0.182927][0.426829][0.365854][0.487805][0.792683][0.975610][1.097561][1.097561][1.036585][0.975610][0.853658][0.853658][0.853658][0.609756][0.609756][0.365854][0.121951][-0.060976][-0.243902],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[-0.988281][-0.989258][-0.987793][-0.985840][-0.986328][-0.989746][-0.989258][-0.985840][-0.985840][-0.987305][-0.988281][-0.987793][-0.986816][-0.986328][-0.986816][-0.988281][-0.988770][-0.988281][-0.986328][-0.987305][-0.988770][-0.988281][-0.989746][-0.989746][-0.989258][-0.988770][-0.988770][-0.987793][-0.989746][-0.991211],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],
Gyroscope data:,Calibrated Gyro X,[-0.182927][-0.182927][-0.243902][-0.426829][-0.426829][-0.365854][-0.426829][-0.548780][-0.426829][-0.304878][-0.365854][-0.304878][-0.243902][-0.243902][-0.182927][-0.121951][-0.121951][-0.060976][-0.060976][0.060976][0.243902][0.243902][0.243902][0.182927][0.304878][0.243902][0.182927][0.182927][0.121951][0.121951],Calibrated Gyro Y,[-0.182927][-0.243902][-0.365854][-0.426829][-0.426829][-0.548780][-0.548780][-0.548780][-0.548780][-0.487805][-0.365854][-0.182927][-0.182927][-0.060976][0.000000][0.060976][0.182927][0.121951][0.060976][0.121951][0.365854][0.487805][0.487805][0.548780][0.609756][0.731707][0.792683][0.853658][0.731707][0.670732],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[-0.989746][-0.989258][-0.988770][-0.988770][-0.988281][-0.988281][-0.989258][-0.990234][-0.991211][-0.988281][-0.987793][-0.988281][-0.986816][-0.987793][-0.988281][-0.987793][-0.989258][-0.988770][-0.988770][-0.990723][-0.988281][-0.985840][-0.987305][-0.986816][-0.987793][-0.989746][-0.990234][-0.986816][-0.986328][-0.989746],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],
Gyroscope data:,Calibrated Gyro X,[0.182927][0.182927][0.000000][-0.121951][-0.182927][-0.121951][-0.121951][-0.182927][-0.365854][-0.304878][-0.243902][-0.365854][-0.426829][-0.365854][-0.426829][-0.365854][-0.426829][-0.426829][-0.365854][-0.365854][-0.304878][-0.182927][-0.243902][-0.243902][-0.121951][0.000000][-0.060976][-0.060976][0.060976][0.000000],Calibrated Gyro Y,[0.548780][0.609756][0.609756][0.548780][0.426829][0.304878][0.182927][0.182927][-0.060976][-0.243902][-0.182927][-0.365854][-0.426829][-0.426829][-0.487805][-0.548780][-0.609756][-0.487805][-0.365854][-0.304878][-0.365854][-0.243902][-0.060976][-0.121951][-0.060976][0.121951][0.243902][0.365854][0.365854][0.487805],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[-0.991211][-0.989746][-0.989258][-0.990234][-0.990234][-0.989258][-0.988281][-0.990723][-0.990723][-0.989258][-0.989258][-0.988770][-0.989746][-0.988281][-0.986328][-0.987793][-0.986816][-0.986816][-0.987793][-0.987793][-0.986328][-0.986328][-0.986816][-0.986328][-0.985840][-0.986328][-0.987793][-0.987793][-0.987793][-0.988770],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],
Calibration message,Calibration Factor,5,Gyro Calibration Factor,5,Calibration Divisor,82,Level Shift,32768,Offset,35,Offset,13,Offset,-70,
Gyroscope data:,Calibrated Gyro X,[0.060976][0.121951][0.121951][0.121951][0.182927][0.243902][0.182927][0.060976][0.060976][0.060976][0.000000][0.060976][0.060976][-0.060976][-0.060976][-0.182927][-0.243902][-0.182927][-0.121951][-0.365854][-0.426829][-0.243902][-0.304878][-0.365854][-0.426829][-0.243902][-0.243902][-0.365854][-0.365854][-0.304878],Calibrated Gyro Y,[0.548780][0.548780][0.609756][0.609756][0.548780][0.548780][0.548780][0.609756][0.670732][0.548780][0.487805][0.426829][0.365854][0.304878][0.243902][0.121951][0.000000][-0.121951][-0.243902][-0.243902][-0.182927][-0.121951][-0.304878][-0.487805][-0.487805][-0.426829][-0.365854][-0.365854][-0.365854][-0.243902],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[-0.986816][-0.985352][-0.986816][-0.987305][-0.988281][-0.988281][-0.987793][-0.988281][-0.987793][-0.987793][-0.987305][-0.988770][-0.988281][-0.987305][-0.987305][-0.987793][-0.988281][-0.989746][-0.989258][-0.988281][-0.989258][-0.987305][-0.986328][-0.987305][-0.986816][-0.987793][-0.986816][-0.986816][-0.987793][-0.988281],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],
Gyroscope data:,Calibrated Gyro X,[-0.182927][-0.182927][-0.182927][-0.182927][-0.121951][0.060976][0.060976][0.182927][0.121951][0.121951][0.243902][0.304878][0.304878][0.243902][0.304878][0.365854][0.304878][0.182927][0.182927][0.182927][0.060976][0.000000][-0.060976][-0.121951][-0.121951][-0.121951][-0.243902][-0.182927][-0.243902][-0.426829],Calibrated Gyro Y,[-0.182927][-0.243902][-0.243902][-0.060976][0.060976][0.060976][0.182927][0.365854][0.487805][0.487805][0.487805][0.548780][0.609756][0.670732][0.792683][0.731707][0.670732][0.548780][0.487805][0.609756][0.548780][0.426829][0.426829][0.304878][0.121951][0.000000][0.000000][0.000000][-0.121951][-0.304878],Calibrated Gyro Z,[-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000][-261888240.000000],
Accelerometer data:,Calibrated Accel X,[-0.989746][-0.988281][-0.987305][-0.988770][-0.987793][-0.987305][-0.985352][-0.985840][-0.988770][-0.988281][-0.988281][-0.988281][-0.988281][-0.987793][-0.990234][-0.988770][-0.985352][-0.988281][-0.989258][-0.986328][-0.986816][-0.989746][-0.989258][-0.988770][-0.990234][-0.989258][-0.988281][-0.989258][-0.988770][-0.988281],Calibrated Accel Y,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],Calibrated Accel Z,[-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000][-2097152.000000],
